,A,B,C,D,E,F
0,1.0,0.0,0.0,-0.05219677424442731,0.0,0.0
1,1.0,0.0,0.0,-0.10560532096229343,0.0,0.0
2,1.0,0.0,0.0,-0.02339473091028367,0.0,0.0
3,1.0,0.0,0.0,0.06892295752768628,0.0,0.0
4,1.0,0.0,0.0,-0.14490385571997552,0.0,0.0
5,1.0,0.0,0.0,-0.010722764693536425,0.0,0.0
6,1.0,0.0,0.0,-0.13288592358207257,0.0,0.0
7,1.0,0.0,0.0,-0.017112430404612192,0.0,0.0
8,1.0,0.0,0.0,-0.0937274747262099,0.0,0.0
9,1.0,0.0,0.0,0.10922814983913483,0.0,0.0
10,1.0,0.0,0.0,0.08234786010771161,0.0,0.0
11,1.0,0.0,0.0,0.010965548163381376,0.0,0.0
12,1.0,0.0,0.0,0.036537496612675656,0.0,0.0
13,1.0,0.0,0.0,0.07735624136227306,0.0,0.0
14,1.0,0.0,0.0,0.09422132434765593,0.0,0.0
15,1.0,0.0,0.0,0.0017853714236406382,0.0,0.0
16,1.0,0.0,0.0,0.032783286321471546,0.0,0.0
17,1.0,0.0,0.0,0.03927352370050977,0.0,0.0
18,1.0,0.0,0.0,0.005313278544148302,0.0,0.0
19,1.0,0.0,0.0,-0.06154643413514987,0.0,0.0
20,1.0,0.0,0.0,0.07207209696951543,0.0,0.0
21,1.0,0.0,0.0,0.12348618836130819,0.0,0.0
22,1.0,0.0,0.0,0.049401214314201594,0.0,0.0
23,1.0,0.0,0.0,-0.16764073457500267,0.0,0.0
24,1.0,0.0,0.0,0.09072318313548267,0.0,0.0
25,1.0,0.0,0.0,-0.00486218268928194,0.0,0.0
26,1.0,0.0,0.0,0.019267247753825836,0.0,0.0
27,1.0,0.0,0.0,-0.02459867402893226,0.0,0.0
28,1.0,0.0,0.0,0.12924145339896734,0.0,0.0
29,1.0,0.0,0.0,0.08890388051947294,0.0,0.0
30,1.0,0.0,0.0,0.09705415185130928,0.0,0.0
31,1.0,0.0,0.0,0.042644517124979686,0.0,0.0
32,1.0,0.0,0.0,-0.07140849452026576,0.0,0.0
33,1.0,0.0,0.0,-0.1296983184793491,0.0,0.0
34,1.0,0.0,0.0,-0.14194813243980664,0.0,0.0
35,1.0,0.0,0.0,-0.10673711956064619,0.0,0.0
