,A,B,C,D,E,F
0,1.0,0.0,0.0,0.0,0.6090710068406481,0.0
1,1.0,0.0,0.0,0.0,0.9375666334777268,0.0
2,1.0,0.0,0.0,0.0,-0.0654489194931065,0.0
3,1.0,0.0,0.0,0.0,1.0687815215941945,0.0
4,1.0,0.0,0.0,0.0,-0.2702174256171428,0.0
5,1.0,0.0,0.0,0.0,1.065436578996372,0.0
6,1.0,0.0,0.0,0.0,1.1506113269410998,0.0
7,1.0,0.0,0.0,0.0,0.9545533047852581,0.0
8,1.0,0.0,0.0,0.0,0.9665105870416595,0.0
9,1.0,0.0,0.0,0.0,-0.2237598216803205,0.0
10,1.0,0.0,0.0,0.0,0.8831172646649681,0.0
11,1.0,0.0,0.0,0.0,0.9461748726504642,0.0
12,1.0,0.0,0.0,0.0,0.4739296838436271,0.0
13,1.0,0.0,0.0,0.0,-0.7947635252991749,0.0
14,1.0,0.0,0.0,0.0,0.8991902936198526,0.0
15,1.0,0.0,0.0,0.0,0.2922187877616722,0.0
16,1.0,0.0,0.0,0.0,0.6152918365921225,0.0
17,1.0,0.0,0.0,0.0,-0.21060814245133974,0.0
18,1.0,0.0,0.0,0.0,1.1132575864662657,0.0
19,1.0,0.0,0.0,0.0,0.2033758469817033,0.0
20,1.0,0.0,0.0,0.0,-1.0417116239554671,0.0
21,1.0,0.0,0.0,0.0,-0.9028047178243388,0.0
22,1.0,0.0,0.0,0.0,0.19636860982472204,0.0
23,1.0,0.0,0.0,0.0,-0.20472906704674987,0.0
24,1.0,0.0,0.0,0.0,-0.7945962932202206,0.0
25,1.0,0.0,0.0,0.0,0.11187051596486453,0.0
26,1.0,0.0,0.0,0.0,0.7160787424799429,0.0
27,1.0,0.0,0.0,0.0,0.9766259404197755,0.0
28,1.0,0.0,0.0,0.0,0.24857539803965978,0.0
29,1.0,0.0,0.0,0.0,-0.3674850212957246,0.0
30,1.0,0.0,0.0,0.0,-0.020917072326860797,0.0
31,1.0,0.0,0.0,0.0,-0.16364327178138094,0.0
32,1.0,0.0,0.0,0.0,0.019292652005302502,0.0
33,1.0,0.0,0.0,0.0,-0.9462192631398124,0.0
34,1.0,0.0,0.0,0.0,-0.3358082741183057,0.0
35,1.0,0.0,0.0,0.0,1.146599343771994,0.0
36,1.0,0.0,0.0,0.0,-0.1703792330496301,0.0
37,1.0,0.0,0.0,0.0,1.31884395214287,0.0
38,1.0,0.0,0.0,0.0,1.1245817138010452,0.0
39,1.0,0.0,0.0,0.0,1.1286461023704621,0.0
40,1.0,0.0,0.0,0.0,-1.136693753252974,0.0
41,1.0,0.0,0.0,0.0,-1.1028730573292334,0.0
42,1.0,0.0,0.0,0.0,0.011476348978670114,0.0
43,1.0,0.0,0.0,0.0,-0.8839976998235225,0.0
44,1.0,0.0,0.0,0.0,0.19041429939768406,0.0
45,1.0,0.0,0.0,0.0,-0.10465228513863045,0.0
46,1.0,0.0,0.0,0.0,1.2447829465130404,0.0
47,1.0,0.0,0.0,0.0,-0.9864113257896722,0.0
48,1.0,0.0,0.0,0.0,-0.09049239395425457,0.0
49,1.0,0.0,0.0,0.0,-0.880890998271459,0.0
50,1.0,0.0,0.0,0.0,0.8590914693044458,0.0
51,1.0,0.0,0.0,0.0,0.6887147103294433,0.0
52,1.0,0.0,0.0,0.0,1.0755185653127288,0.0
53,1.0,0.0,0.0,0.0,0.9246274360061468,0.0
54,1.0,0.0,0.0,0.0,-0.18734774323414483,0.0
55,1.0,0.0,0.0,0.0,-0.3719683142918091,0.0
56,1.0,0.0,0.0,0.0,0.7801062952797753,0.0
57,1.0,0.0,0.0,0.0,1.194618841197771,0.0
58,1.0,0.0,0.0,0.0,-0.7984260818045376,0.0
59,1.0,0.0,0.0,0.0,0.11576451330468374,0.0
60,1.0,0.0,0.0,0.0,0.578595467434238,0.0
61,1.0,0.0,0.0,0.0,1.0243949353676305,0.0
62,1.0,0.0,0.0,0.0,-0.9609064170081297,0.0
63,1.0,0.0,0.0,0.0,-1.3848037218520437,0.0
64,1.0,0.0,0.0,0.0,-0.09467179564971295,0.0
