,A,B,C,D,E,F
0,1.0,-0.999066679195081,0.0,0.0,0.0,0.0
1,1.0,-0.31291610242635204,0.0,0.0,0.0,0.0
2,1.0,-0.061249601342238336,0.0,0.0,0.0,0.0
3,1.0,0.2046513292929853,0.0,0.0,0.0,0.0
4,1.0,-2.1552318086169664,0.0,0.0,0.0,0.0
5,1.0,0.37052413299414366,0.0,0.0,0.0,0.0
6,1.0,-0.2890766985063528,0.0,0.0,0.0,0.0
7,1.0,-2.049776414161662,0.0,0.0,0.0,0.0
8,1.0,0.23575090541128357,0.0,0.0,0.0,0.0
9,1.0,-0.4739388048435892,0.0,0.0,0.0,0.0
10,1.0,2.1601141865404747,0.0,0.0,0.0,0.0
11,1.0,-0.824899450294187,0.0,0.0,0.0,0.0
12,1.0,-0.006993005581890588,0.0,0.0,0.0,0.0
13,1.0,0.01668940117402573,0.0,0.0,0.0,0.0
14,1.0,1.5776908788191197,0.0,0.0,0.0,0.0
15,1.0,2.421572357266949,0.0,0.0,0.0,0.0
16,1.0,-2.952559383867708,0.0,0.0,0.0,0.0
17,1.0,1.6002775049684783,0.0,0.0,0.0,0.0
18,1.0,1.6260416124438035,0.0,0.0,0.0,0.0
19,1.0,1.026001463880622,0.0,0.0,0.0,0.0
20,1.0,0.1363437539912018,0.0,0.0,0.0,0.0
21,1.0,2.2834183773268797,0.0,0.0,0.0,0.0
22,1.0,0.5590086821759429,0.0,0.0,0.0,0.0
23,1.0,0.498580897145939,0.0,0.0,0.0,0.0
24,1.0,0.4175179275442225,0.0,0.0,0.0,0.0
25,1.0,-0.17907081712067746,0.0,0.0,0.0,0.0
26,1.0,3.269344461086332,0.0,0.0,0.0,0.0
27,1.0,0.591285309940681,0.0,0.0,0.0,0.0
28,1.0,1.1517976356924242,0.0,0.0,0.0,0.0
29,1.0,1.2102641554635807,0.0,0.0,0.0,0.0
30,1.0,-0.7369493319398412,0.0,0.0,0.0,0.0
31,1.0,1.2846703063759954,0.0,0.0,0.0,0.0
32,1.0,-0.471982873773221,0.0,0.0,0.0,0.0
33,1.0,-0.31463213724241124,0.0,0.0,0.0,0.0
34,1.0,0.5382588824167811,0.0,0.0,0.0,0.0
35,1.0,-0.31672625168437213,0.0,0.0,0.0,0.0
36,1.0,-2.3354216365430314,0.0,0.0,0.0,0.0
37,1.0,3.1604665337843096,0.0,0.0,0.0,0.0
38,1.0,1.1475153006208787,0.0,0.0,0.0,0.0
39,1.0,1.5077801586590396,0.0,0.0,0.0,0.0
40,1.0,0.9454434683749585,0.0,0.0,0.0,0.0
41,1.0,1.4099971043399724,0.0,0.0,0.0,0.0
42,1.0,0.7898987395759742,0.0,0.0,0.0,0.0
43,1.0,-0.06338490453342605,0.0,0.0,0.0,0.0
44,1.0,0.045092391055695014,0.0,0.0,0.0,0.0
45,1.0,1.0763266207561375,0.0,0.0,0.0,0.0
46,1.0,-0.2857625569338256,0.0,0.0,0.0,0.0
47,1.0,2.4828699280827777,0.0,0.0,0.0,0.0
48,1.0,-0.42220226128600424,0.0,0.0,0.0,0.0
49,1.0,-1.4187154247705016,0.0,0.0,0.0,0.0
50,1.0,-2.402353894563972,0.0,0.0,0.0,0.0
51,1.0,1.3052067037620647,0.0,0.0,0.0,0.0
52,1.0,3.0313844468508395,0.0,0.0,0.0,0.0
53,1.0,1.7657699468999826,0.0,0.0,0.0,0.0
54,1.0,-0.2745156317073735,0.0,0.0,0.0,0.0
55,1.0,-0.679270679658663,0.0,0.0,0.0,0.0
56,1.0,-2.51097625832863,0.0,0.0,0.0,0.0
57,1.0,-0.7984051918167896,0.0,0.0,0.0,0.0
58,1.0,-1.572391409421723,0.0,0.0,0.0,0.0
59,1.0,1.7912753482511925,0.0,0.0,0.0,0.0
60,1.0,0.663557025568299,0.0,0.0,0.0,0.0
61,1.0,1.1825987946755876,0.0,0.0,0.0,0.0
