,A,B,C,D,E,F
0,0.0,1.0924501465125351,0.0,1.0,0.0,0.0
1,0.0,-1.9774341023206636,0.0,1.0,0.0,0.0
2,0.0,0.8845850851290683,0.0,1.0,0.0,0.0
3,0.0,-3.5555369078369816,0.0,1.0,0.0,0.0
4,0.0,-0.6138433260490103,0.0,1.0,0.0,0.0
5,0.0,-0.46482008736148445,0.0,1.0,0.0,0.0
6,0.0,0.4223710709730347,0.0,1.0,0.0,0.0
7,0.0,0.6546484402816917,0.0,1.0,0.0,0.0
8,0.0,-0.31620142149997005,0.0,1.0,0.0,0.0
9,0.0,-1.6869488182227859,0.0,1.0,0.0,0.0
10,0.0,-1.111955461878436,0.0,1.0,0.0,0.0
11,0.0,1.1050518006682295,0.0,1.0,0.0,0.0
12,0.0,-0.3872784366999834,0.0,1.0,0.0,0.0
13,0.0,0.5487091301778793,0.0,1.0,0.0,0.0
14,0.0,-0.6260190584732743,0.0,1.0,0.0,0.0
15,0.0,-0.24041763057271126,0.0,1.0,0.0,0.0
16,0.0,-1.1431634285755445,0.0,1.0,0.0,0.0
17,0.0,4.5095845800725884,0.0,1.0,0.0,0.0
18,0.0,1.5361009806524868,0.0,1.0,0.0,0.0
19,0.0,-0.11832348362654566,0.0,1.0,0.0,0.0
20,0.0,0.19798960888094524,0.0,1.0,0.0,0.0
21,0.0,0.026740832094307554,0.0,1.0,0.0,0.0
22,0.0,1.9994034446583733,0.0,1.0,0.0,0.0
23,0.0,-1.5840544262335503,0.0,1.0,0.0,0.0
24,0.0,1.855404665363868,0.0,1.0,0.0,0.0
25,0.0,0.9713751109324305,0.0,1.0,0.0,0.0
26,0.0,-0.4558008803771113,0.0,1.0,0.0,0.0
27,0.0,-3.2909376713112777,0.0,1.0,0.0,0.0
28,0.0,1.8073046647360473,0.0,1.0,0.0,0.0
29,0.0,4.4977677250532455,0.0,1.0,0.0,0.0
30,0.0,1.3578736922429804,0.0,1.0,0.0,0.0
31,0.0,0.490873093677064,0.0,1.0,0.0,0.0
32,0.0,-0.4291829142752528,0.0,1.0,0.0,0.0
33,0.0,-4.518405759752256,0.0,1.0,0.0,0.0
34,0.0,-4.514168181954539,0.0,1.0,0.0,0.0
35,0.0,1.3141330548349859,0.0,1.0,0.0,0.0
36,0.0,0.8429108704463577,0.0,1.0,0.0,0.0
37,0.0,-1.9548138128028203,0.0,1.0,0.0,0.0
38,0.0,0.42863003966109625,0.0,1.0,0.0,0.0
39,0.0,0.5885172598752002,0.0,1.0,0.0,0.0
40,0.0,1.3466950507955682,0.0,1.0,0.0,0.0
41,0.0,-0.2866560670376525,0.0,1.0,0.0,0.0
42,0.0,-0.2835396460401308,0.0,1.0,0.0,0.0
43,0.0,-0.18542769957236038,0.0,1.0,0.0,0.0
44,0.0,-0.9033587003454164,0.0,1.0,0.0,0.0
45,0.0,1.362021432527664,0.0,1.0,0.0,0.0
46,0.0,0.42404835744457714,0.0,1.0,0.0,0.0
47,0.0,-1.1716947664758255,0.0,1.0,0.0,0.0
48,0.0,1.0636780479236072,0.0,1.0,0.0,0.0
49,0.0,1.4270537543477082,0.0,1.0,0.0,0.0
50,0.0,1.2335373979071336,0.0,1.0,0.0,0.0
51,0.0,-3.0197570892239147,0.0,1.0,0.0,0.0
