,A,B,C,D,E,F
0,-0.5678944138575464,-0.5942495609053469,-0.8685679847860943,-0.1026759715506991,0.38923183841245335,1.0
1,-0.49315253981766016,0.40915596644701235,-1.3620344945121385,-0.088040992770269,0.23556125408055872,1.0
2,1.73838542889952,-0.24212204263920167,3.812015692470276,-0.2331226906863182,-0.32950044645071697,1.0
3,1.4563297158637578,1.9123442930904555,3.6058265042209183,-0.401888268699547,0.4043823846529102,1.0
4,5.660511198497876,-4.729840730266358,1.0088261797366944,-1.077675649483587,-0.8688216876930016,1.0
5,0.11436372533958084,0.4211003294125566,1.1085142096151315,-0.011880289531281547,0.028705073999568342,1.0
6,2.198167771794542,0.5834398021017801,2.031778022370622,-0.21010449089949115,-0.5945323908590152,1.0
7,-0.3004278998134451,1.2183502072184167,2.393237256013019,0.016381708286488345,-0.07637326761192931,1.0
8,0.04277058311637205,-2.5841797199098417,0.26345959613084735,-0.24481297322432585,0.12597367234825296,1.0
9,0.866189206072091,0.2556646437759421,0.41552645450874554,-0.8515999715283767,0.8621495835549022,1.0
10,-0.8100281848719059,2.170957477256942,2.926281546856154,-0.003243148180949094,-0.04251496453232129,1.0
11,-0.7397657248135516,-1.5307520237789487,1.6896998104475245,-0.032965356301942104,1.3695145577261698,1.0
12,3.5705275314689295,-0.7257866108579385,2.217433492844792,-1.1518926902126008,0.9653611007506533,1.0
13,2.1634210319099694,0.6288603901085081,3.179982334271364,-0.5712687907008925,0.3099292351554206,1.0
14,4.0466879819454284,-1.4258003612270982,0.999861473964901,-1.7319145605743307,-1.275185315609102,1.0
15,1.207122510052577,2.0555787369267478,3.237167515610161,0.7021204567541884,-0.7351557528675637,1.0
16,-0.4236792836909764,2.291144490650445,1.3328416985537104,-0.0547524891389425,1.0909748842444233,1.0
17,1.632140346113347,-2.0265742525718804,-0.03960953291228597,-0.27097292283671387,0.8573377564421962,1.0
18,0.05431576604103738,0.29837816005597007,1.7175932366562272,-0.5163050199661442,1.01933302799846,1.0
19,1.0916714645545205,-0.5575810356522795,3.314745455009783,0.018539806565655636,-0.6982587769537894,1.0
20,3.0004994973967776,-1.2176767984477157,0.7431241218542327,-0.8888651363959909,1.080794356386678,1.0
21,0.6893866913768127,1.1936979759217898,0.3059272338310733,-0.19353828000729242,1.0421871149688613,1.0
22,1.4484195316175477,-0.5279711328172781,2.448729677719109,-0.646893148965222,0.40114767738589496,1.0
23,1.9628690461009994,-2.574426399477842,-0.19186341461647116,0.005997045032463181,1.2868680298072062,1.0
24,0.3880039102666275,-0.024832242158386197,1.8706249615394144,0.0035055798216185033,0.6924261815955242,1.0
25,3.352339457657621,0.11953645785786593,0.16379743408794678,1.0309125988569063,0.9680559950947272,1.0
26,-0.8563515145818452,1.1343030515100527,1.4321580863253853,0.06307047815049382,-0.9614463555679335,1.0
27,-0.39122626205625566,1.1861758401535776,2.9433007113321414,0.1122946721012572,0.15016785725816106,1.0
28,3.4686824583295905,-2.0132388342914607,-1.623001921883726,-0.6611951456531768,1.2878635688457838,1.0
29,3.443786593953514,0.30777468993081525,2.1943486503270067,0.4379337972199303,-0.9918154024075669,1.0
30,0.3635426340294434,0.5758849755018189,2.7980754374942385,0.42106267669911285,-0.5062735267756733,1.0
31,-0.13827686931492067,0.7671586839901083,2.8692265260849843,-0.12271727922125751,1.1011313388469195,1.0
32,1.1290038031036214,-2.1075004003431097,1.530369268674085,-0.46263382272613457,1.1957398627631397,1.0
33,3.5868623452539063,-1.6044028732997855,0.39716768535656266,-1.7421760012598713,1.0901551305876547,1.0
34,1.8386538633687737,-1.78819817496509,3.2588097262302522,-0.38808191849905654,-0.9184152738039849,1.0
35,1.2275680732224203,3.2042690792914232,3.3852405501706997,-0.9390826997946837,-1.2712099334788074,1.0
36,-0.38229206386173253,-1.2947094314153205,0.12416106874765408,-0.051605244634698136,0.29651537219088864,1.0
37,0.2452102370989646,3.0016516611988107,2.480524447940152,0.2851949694574835,-1.2577347171062656,1.0
38,5.2954995505955065,-2.8675404138574105,2.8941750954055747,0.8054306801091333,1.0585805569550426,1.0
39,2.2177049654963015,-0.42871096974112555,-0.27173587854601444,-0.5822728950338871,-0.9932869128188144,1.0
40,-0.5087645421054601,0.6973936777962695,1.5052520958478381,0.1730393115264513,1.0435270248619277,1.0
41,0.31730903958878454,2.956031084606837,2.012815628895416,-0.3319230918506882,0.8199891040913607,1.0
42,1.4610485176976615,0.17982912603189527,3.855212029753001,0.6542404942155362,-0.8041372633868132,1.0
43,1.133812629802204,1.9052632180815388,3.3600425031938927,0.4443735339447174,-0.8669751054564768,1.0
44,-0.11197763623867085,-0.6065474630146829,1.5975076601009677,-9.677623093971716e-05,-0.09817806981708488,1.0
45,2.6516480369134205,-5.829689174168722,-1.5607250509445294,-0.7230004075535691,-0.7564954864380703,1.0
46,4.244274420413687,-0.2987191284385552,2.586376460090337,1.2146829803535428,-1.0524371345054864,1.0
