,A,B,C,D,E,F
0,0.0,0.0,0.0,0.2172726365840345,1.0,0.0
1,0.0,0.0,0.0,0.31379985307881647,1.0,0.0
2,0.0,0.0,0.0,1.5583484893051114,1.0,0.0
3,0.0,0.0,0.0,0.4788427698929318,1.0,0.0
4,0.0,0.0,0.0,-0.13408338036855724,1.0,0.0
5,0.0,0.0,0.0,-0.01950204536558945,1.0,0.0
6,0.0,0.0,0.0,0.40529108773965755,1.0,0.0
7,0.0,0.0,0.0,0.6013577425665584,1.0,0.0
8,0.0,0.0,0.0,1.0223445207886683,1.0,0.0
9,0.0,0.0,0.0,1.1144527043970929,1.0,0.0
10,0.0,0.0,0.0,-1.0936466677994494,1.0,0.0
11,0.0,0.0,0.0,-0.22048050796402066,1.0,0.0
12,0.0,0.0,0.0,2.3350682667251417,1.0,0.0
13,0.0,0.0,0.0,2.8917641068654816,1.0,0.0
14,0.0,0.0,0.0,-0.13581285814282595,1.0,0.0
15,0.0,0.0,0.0,1.7264101729119046,1.0,0.0
16,0.0,0.0,0.0,-0.12938167250487875,1.0,0.0
17,0.0,0.0,0.0,1.7166602469367933,1.0,0.0
18,0.0,0.0,0.0,-0.8371508942728351,1.0,0.0
19,0.0,0.0,0.0,-0.16635921389933683,1.0,0.0
20,0.0,0.0,0.0,0.23529745252335554,1.0,0.0
21,0.0,0.0,0.0,-1.0952253337031002,1.0,0.0
22,0.0,0.0,0.0,-1.0199391220017844,1.0,0.0
23,0.0,0.0,0.0,0.21664493143723537,1.0,0.0
24,0.0,0.0,0.0,-0.49939635491979806,1.0,0.0
25,0.0,0.0,0.0,-0.12343762852003767,1.0,0.0
26,0.0,0.0,0.0,0.43885498577534593,1.0,0.0
27,0.0,0.0,0.0,0.43191579554897513,1.0,0.0
28,0.0,0.0,0.0,-0.1188694047567254,1.0,0.0
29,0.0,0.0,0.0,0.24769203681828525,1.0,0.0
30,0.0,0.0,0.0,-0.064717972662282,1.0,0.0
31,0.0,0.0,0.0,-0.8330525549278639,1.0,0.0
32,0.0,0.0,0.0,-0.7241519376597427,1.0,0.0
33,0.0,0.0,0.0,1.6748654387563355,1.0,0.0
34,0.0,0.0,0.0,-0.2420239595321337,1.0,0.0
35,0.0,0.0,0.0,-1.3329074615388925,1.0,0.0
36,0.0,0.0,0.0,-1.3490762929253803,1.0,0.0
37,0.0,0.0,0.0,-1.1842386341246873,1.0,0.0
38,0.0,0.0,0.0,-0.2561502240090042,1.0,0.0
39,0.0,0.0,0.0,-0.2648486579194475,1.0,0.0
40,0.0,0.0,0.0,0.5940809543396589,1.0,0.0
41,0.0,0.0,0.0,0.4194348157119694,1.0,0.0
42,0.0,0.0,0.0,0.31760653710059183,1.0,0.0
43,0.0,0.0,0.0,-1.0036040488147209,1.0,0.0
44,0.0,0.0,0.0,0.7528388384379271,1.0,0.0
45,0.0,0.0,0.0,0.39223248516752796,1.0,0.0
46,0.0,0.0,0.0,1.377648361478809,1.0,0.0
47,0.0,0.0,0.0,0.11017541075547857,1.0,0.0
48,0.0,0.0,0.0,-2.055500652457595,1.0,0.0
49,0.0,0.0,0.0,-0.57102455598597,1.0,0.0
50,0.0,0.0,0.0,-0.7038217955221319,1.0,0.0
51,0.0,0.0,0.0,1.1284376653415156,1.0,0.0
52,0.0,0.0,0.0,-0.24726371264730798,1.0,0.0
53,0.0,0.0,0.0,0.7317568215784137,1.0,0.0
54,0.0,0.0,0.0,0.28948337693273735,1.0,0.0
55,0.0,0.0,0.0,-0.3764985416325161,1.0,0.0
56,0.0,0.0,0.0,1.6332756164047677,1.0,0.0
57,0.0,0.0,0.0,-0.28548634155107905,1.0,0.0
58,0.0,0.0,0.0,0.7317024553737999,1.0,0.0
59,0.0,0.0,0.0,2.2928634391803517,1.0,0.0
60,0.0,0.0,0.0,1.9025550589617457,1.0,0.0
61,0.0,0.0,0.0,0.7439973420298847,1.0,0.0
